,entrada,cenario,rodada,tempo_desconectado,tempo_conectado_sem_link,tempo_sem_link
242,"(5, 6)",SimulacaoCenario1Deterministico,24.0,0.7533207506632725,0.2272899381332366,0.9806106887965093
243,"(5, 6)",SimulacaoCenario1Deterministico,24.0,0.6956226664563598,0.2978642430035251,0.993486909459885
244,"(5, 6)",SimulacaoCenario1Deterministico,24.0,0.6706713255001949,0.3043839524889855,0.9750552779891806
245,"(5, 6)",SimulacaoCenario1Deterministico,24.0,0.7286319066382647,0.2502697649531035,0.9789016715913682
246,"(5, 6)",SimulacaoCenario1Deterministico,24.0,0.6212348008251858,0.337229249918634,0.9584640507438198
247,"(5, 6)",SimulacaoCenario1Deterministico,24.0,0.6880431563626188,0.3010148511168073,0.9890580074794262
248,"(5, 6)",SimulacaoCenario1Deterministico,24.0,0.7138025408990967,0.25847561265282093,0.9722781535519177
249,"(5, 6)",SimulacaoCenario1Deterministico,24.0,0.7230147579768943,0.27408648951950326,0.9971012474963976
250,"(5, 6)",SimulacaoCenario1Deterministico,25.0,0.6664347751335135,0.3155279515023737,0.981962726635887
251,"(5, 6)",SimulacaoCenario1Deterministico,25.0,0.7644078735083469,0.21640473483318698,0.9808126083415339
252,"(5, 6)",SimulacaoCenario1Deterministico,25.0,0.6645031241487905,0.3176002390347714,0.982103363183562
253,"(5, 6)",SimulacaoCenario1Deterministico,25.0,0.7534780887765465,0.2348001041014363,0.9882781928779829
254,"(5, 6)",SimulacaoCenario1Deterministico,25.0,0.7262402884159072,0.2548649383200909,0.981105226735998
255,"(5, 6)",SimulacaoCenario1Deterministico,25.0,0.7820825511381434,0.21068436214435457,0.992766913282498
256,"(5, 6)",SimulacaoCenario1Deterministico,25.0,0.6276087510694468,0.36154602262764957,0.9891547736970964
257,"(5, 6)",SimulacaoCenario1Deterministico,25.0,0.7365167779420527,0.25339693698322124,0.989913714925274
258,"(5, 6)",SimulacaoCenario1Deterministico,25.0,0.7530475554045857,0.23155818526789682,0.9846057406724825
259,"(5, 6)",SimulacaoCenario1Deterministico,25.0,0.6362689901353776,0.3181177809756422,0.9543867711110197
260,"(5, 6)",SimulacaoCenario1Deterministico,26.0,0.774324748783641,0.20761882868523474,0.9819435774688758
261,"(5, 6)",SimulacaoCenario1Deterministico,26.0,0.7182223235527757,0.2793528527285511,0.9975751762813267
262,"(5, 6)",SimulacaoCenario1Deterministico,26.0,0.6772981809910267,0.307571378947078,0.9848695599381047
263,"(5, 6)",SimulacaoCenario1Deterministico,26.0,0.7413596580433129,0.25254428676206314,0.9939039448053759
264,"(5, 6)",SimulacaoCenario1Deterministico,26.0,0.7330229854655542,0.26363253332128933,0.9966555187868436
265,"(5, 6)",SimulacaoCenario1Deterministico,26.0,0.7069177156116567,0.2697854349262844,0.9767031505379412
266,"(5, 6)",SimulacaoCenario1Deterministico,26.0,0.7079306511120276,0.267601882489867,0.9755325336018945
267,"(5, 6)",SimulacaoCenario1Deterministico,26.0,0.73181908897059,0.24763514725971533,0.9794542362303055
268,"(5, 6)",SimulacaoCenario1Deterministico,26.0,0.7105792133644752,0.2810715338733695,0.9916507472378447
269,"(5, 6)",SimulacaoCenario1Deterministico,26.0,0.7007954617601582,0.27079598589041687,0.971591447650575
270,"(5, 6)",SimulacaoCenario1Deterministico,27.0,0.7129409247456481,0.27017629540454285,0.9831172201501909
271,"(5, 6)",SimulacaoCenario1Deterministico,27.0,0.6669527883936555,0.32258776666743855,0.9895405550610941
272,"(5, 6)",SimulacaoCenario1Deterministico,27.0,0.7285002262968531,0.23885343530220343,0.9673536615990566
273,"(5, 6)",SimulacaoCenario1Deterministico,27.0,0.7507351821120375,0.23003905973328956,0.9807742418453269
274,"(5, 6)",SimulacaoCenario1Deterministico,27.0,0.7277848571776514,0.2578761068799857,0.9856609640576371
275,"(5, 6)",SimulacaoCenario1Deterministico,27.0,0.7107738772401381,0.27477844587934336,0.9855523231194815
276,"(5, 6)",SimulacaoCenario1Deterministico,27.0,0.714132228563581,0.258788675465471,0.9729209040290521
277,"(5, 6)",SimulacaoCenario1Deterministico,27.0,0.7517749409456668,0.24307085873037823,0.994845799676045
278,"(5, 6)",SimulacaoCenario1Deterministico,27.0,0.7071022806429978,0.2676159670405313,0.9747182476835293
279,"(5, 6)",SimulacaoCenario1Deterministico,27.0,0.6671860923356769,0.2897049225944189,0.9568910149300958
280,"(5, 6)",SimulacaoCenario1Deterministico,28.0,0.6549628794442823,0.3054890007339886,0.9604518801782709
281,"(5, 6)",SimulacaoCenario1Deterministico,28.0,0.6985542264671186,0.29389176300120684,0.9924459894683253
282,"(5, 6)",SimulacaoCenario1Deterministico,28.0,0.8163698385717512,0.18086185823748127,0.9972316968092324
283,"(5, 6)",SimulacaoCenario1Deterministico,28.0,0.7394775299063964,0.24347037829680168,0.9829479082031981
284,"(5, 6)",SimulacaoCenario1Deterministico,28.0,0.6430563692490663,0.3388247077542804,0.9818810770033466
285,"(5, 6)",SimulacaoCenario1Deterministico,28.0,0.7205464929103949,0.2488364562354649,0.9693829491458597
286,"(5, 6)",SimulacaoCenario1Deterministico,28.0,0.7350551122111517,0.2598224740390017,0.9948775862501533
287,"(5, 6)",SimulacaoCenario1Deterministico,28.0,0.6786872001889811,0.2889393109497729,0.967626511138754
288,"(5, 6)",SimulacaoCenario1Deterministico,28.0,0.740795122175022,0.23572597301555465,0.9765210951905766
289,"(5, 6)",SimulacaoCenario1Deterministico,28.0,0.7129967783915018,0.2820820530781881,0.99507883146969
290,"(5, 6)",SimulacaoCenario1Deterministico,29.0,0.6782394974733041,0.29440953616615034,0.9726490336394544
291,"(5, 6)",SimulacaoCenario1Deterministico,29.0,0.675294271563473,0.2994095619254697,0.9747038334889427
292,"(5, 6)",SimulacaoCenario1Deterministico,29.0,0.6739730332201663,0.2857264332227327,0.9596994664428992
293,"(5, 6)",SimulacaoCenario1Deterministico,29.0,0.6784779357937633,0.3072688686176018,0.985746804411365
294,"(5, 6)",SimulacaoCenario1Deterministico,29.0,0.6447206494102196,0.32350303406173353,0.9682236834719531
295,"(5, 6)",SimulacaoCenario1Deterministico,29.0,0.7424043479443994,0.2351616479160786,0.977565995860478
296,"(5, 6)",SimulacaoCenario1Deterministico,29.0,0.6743901402417656,0.30072233957364836,0.9751124798154139
297,"(5, 6)",SimulacaoCenario1Deterministico,29.0,0.7657840007989521,0.20991833324910222,0.9757023340480543
298,"(5, 6)",SimulacaoCenario1Deterministico,29.0,0.6114268584836197,0.3683954254015528,0.9798222838851725
299,"(5, 6)",SimulacaoCenario1Deterministico,29.0,0.6808367402342628,0.2951703713775983,0.9760071116118609
300,"(5, 6)",SimulacaoCenario1Deterministico,30.0,0.662358929145372,0.31814450523289595,0.9805034343782681
301,"(5, 6)",SimulacaoCenario1Deterministico,30.0,0.6642807055005895,0.3002512458328985,0.9645319513334879
302,"(5, 6)",SimulacaoCenario1Deterministico,30.0,0.6932251484955598,0.2652766874371196,0.9585018359326793
303,"(5, 6)",SimulacaoCenario1Deterministico,30.0,0.6569015151226092,0.3234778184049654,0.9803793335275747
304,"(5, 6)",SimulacaoCenario1Deterministico,30.0,0.7474543037473809,0.24661330838678544,0.9940676121341663
305,"(5, 6)",SimulacaoCenario1Deterministico,30.0,0.693490545641048,0.285051192200633,0.9785417378416811
306,"(5, 6)",SimulacaoCenario1Deterministico,30.0,0.7500688050130677,0.20763528992190952,0.9577040949349771
307,"(5, 6)",SimulacaoCenario1Deterministico,30.0,0.6895993232061021,0.2984316913230764,0.9880310145291784
308,"(5, 6)",SimulacaoCenario1Deterministico,30.0,0.6603293303355225,0.2938064968455618,0.9541358271810843
309,"(5, 6)",SimulacaoCenario1Deterministico,30.0,0.7156506387561107,0.27158770059420817,0.987238339350319
310,"(5, 6)",SimulacaoCenario1Deterministico,31.0,0.6894281133933203,0.2987348993228432,0.9881630127161635
311,"(5, 6)",SimulacaoCenario1Deterministico,31.0,0.726353441245537,0.25316357521297483,0.9795170164585119
312,"(5, 6)",SimulacaoCenario1Deterministico,31.0,0.72310496896983,0.25954175010421154,0.9826467190740414
313,"(5, 6)",SimulacaoCenario1Deterministico,31.0,0.6909879211824871,0.29698887882662034,0.9879768000091074
314,"(5, 6)",SimulacaoCenario1Deterministico,31.0,0.7109982913135554,0.2839726760384873,0.9949709673520428
315,"(5, 6)",SimulacaoCenario1Deterministico,31.0,0.7426514582825235,0.23904659983930857,0.9816980581218321
316,"(5, 6)",SimulacaoCenario1Deterministico,31.0,0.6601097368838126,0.3273368448588737,0.9874465817426863
317,"(5, 6)",SimulacaoCenario1Deterministico,31.0,0.7216014060618239,0.2537848690291137,0.9753862750909376
318,"(5, 6)",SimulacaoCenario1Deterministico,31.0,0.706316188090579,0.2830725279411209,0.9893887160316999
319,"(5, 6)",SimulacaoCenario1Deterministico,31.0,0.6816371936009927,0.30114958548522486,0.9827867790862176
320,"(5, 6)",SimulacaoCenario1Deterministico,32.0,0.7120112198782633,0.24579517132396317,0.9578063912022265
321,"(5, 6)",SimulacaoCenario1Deterministico,32.0,0.7281953334329088,0.25523360429542147,0.9834289377283303
322,"(5, 6)",SimulacaoCenario1Deterministico,32.0,0.6459114540448333,0.34830208864898843,0.9942135426938218
323,"(5, 6)",SimulacaoCenario1Deterministico,32.0,0.7392856649218855,0.2525799488012175,0.991865613723103
324,"(5, 6)",SimulacaoCenario1Deterministico,32.0,0.7054446640631831,0.27847319657909086,0.9839178606422739
325,"(5, 6)",SimulacaoCenario1Deterministico,32.0,0.6903522282568089,0.2870782490955046,0.9774304773523135
326,"(5, 6)",SimulacaoCenario1Deterministico,32.0,0.6778449766522008,0.303947671561572,0.9817926482137728
327,"(5, 6)",SimulacaoCenario1Deterministico,32.0,0.734215730975934,0.23532251617644204,0.969538247152376
328,"(5, 6)",SimulacaoCenario1Deterministico,32.0,0.7247741495423554,0.2641319330949479,0.9889060826373033
329,"(5, 6)",SimulacaoCenario1Deterministico,32.0,0.7228380202745427,0.25742843938832616,0.9802664596628688
330,"(5, 6)",SimulacaoCenario1Deterministico,33.0,0.7170280110562979,0.2616764282661163,0.978704439322414
331,"(5, 6)",SimulacaoCenario1Deterministico,33.0,0.6985604519036014,0.27716760120324985,0.9757280531068512
332,"(5, 6)",SimulacaoCenario1Deterministico,33.0,0.7864567702772342,0.19027658723896274,0.976733357516197
333,"(5, 6)",SimulacaoCenario1Deterministico,33.0,0.7355956499719125,0.25615237665574664,0.991748026627659
334,"(5, 6)",SimulacaoCenario1Deterministico,33.0,0.7581157973145585,0.23029126193115176,0.9884070592457103
335,"(5, 6)",SimulacaoCenario1Deterministico,33.0,0.7064970653464738,0.2662472767291343,0.9727443420756081
336,"(5, 6)",SimulacaoCenario1Deterministico,33.0,0.7556501227911185,0.23725899786154148,0.9929091206526599
337,"(5, 6)",SimulacaoCenario1Deterministico,33.0,0.7886887369261817,0.2069831234465029,0.9956718603726846
338,"(5, 6)",SimulacaoCenario1Deterministico,33.0,0.7065511934897222,0.27335735468574074,0.9799085481754629
339,"(5, 6)",SimulacaoCenario1Deterministico,33.0,0.6659596980489125,0.3215488877493254,0.9875085857982379
340,"(5, 6)",SimulacaoCenario1Deterministico,34.0,0.7791051817892277,0.1992281909052576,0.9783333726944854
341,"(5, 6)",SimulacaoCenario1Deterministico,34.0,0.7277040489669692,0.2550304331223281,0.9827344820892971
342,"(5, 6)",SimulacaoCenario1Deterministico,34.0,0.7471385900809437,0.24303082266464615,0.9901694127455898
343,"(5, 6)",SimulacaoCenario1Deterministico,34.0,0.7104322236646096,0.26992182613420523,0.9803540497988146
344,"(5, 6)",SimulacaoCenario1Deterministico,34.0,0.6874029297283117,0.29708113805930286,0.9844840677876147
345,"(5, 6)",SimulacaoCenario1Deterministico,34.0,0.6893357379617637,0.2848369632926036,0.9741727012543673
346,"(5, 6)",SimulacaoCenario1Deterministico,34.0,0.6629843561848586,0.3161555971518723,0.9791399533367309
347,"(5, 6)",SimulacaoCenario1Deterministico,34.0,0.6981909003300241,0.2846626599629091,0.9828535602929331
348,"(5, 6)",SimulacaoCenario1Deterministico,34.0,0.7441681008852677,0.2451648293371086,0.9893329302223764
349,"(5, 6)",SimulacaoCenario1Deterministico,34.0,0.639167409246993,0.32891369861920133,0.9680811078661944
350,"(5, 6)",SimulacaoCenario1Deterministico,35.0,0.729050592359626,0.24860432110864197,0.9776549134682679
351,"(5, 6)",SimulacaoCenario1Deterministico,35.0,0.7158739609260194,0.2675698903628339,0.9834438512888533
352,"(5, 6)",SimulacaoCenario1Deterministico,35.0,0.7565904223535895,0.22714622635661108,0.9837366487102005
353,"(5, 6)",SimulacaoCenario1Deterministico,35.0,0.7127652825101618,0.2819426757959856,0.9947079583061474
354,"(5, 6)",SimulacaoCenario1Deterministico,35.0,0.7232966249095146,0.25076661924343796,0.9740632441529526
355,"(5, 6)",SimulacaoCenario1Deterministico,35.0,0.8091685159350114,0.15981505884838637,0.9689835747833978
356,"(5, 6)",SimulacaoCenario1Deterministico,35.0,0.6955034343435778,0.2820763495595908,0.9775797839031686
357,"(5, 6)",SimulacaoCenario1Deterministico,35.0,0.71846957333005,0.2715239609535173,0.9899935342835673
358,"(5, 6)",SimulacaoCenario1Deterministico,35.0,0.7708864453900801,0.21771574768458418,0.9886021930746643
359,"(5, 6)",SimulacaoCenario1Deterministico,35.0,0.7036313580807966,0.2689868130453716,0.9726181711261679
360,"(5, 6)",SimulacaoCenario1Deterministico,36.0,0.7117085123648648,0.282524964774232,0.9942334771390967
361,"(5, 6)",SimulacaoCenario1Deterministico,36.0,0.705972667399456,0.2812106225118341,0.9871832899112901
362,"(5, 6)",SimulacaoCenario1Deterministico,36.0,0.7106582144317677,0.25046931869314376,0.9611275331249113
363,"(5, 6)",SimulacaoCenario1Deterministico,36.0,0.7223875388872242,0.25759670576005184,0.9799842446472761
364,"(5, 6)",SimulacaoCenario1Deterministico,36.0,0.7224479439600036,0.27063428405845136,0.993082228018455
365,"(5, 6)",SimulacaoCenario1Deterministico,36.0,0.6944365073771243,0.2769868806973082,0.9714233880744325
366,"(5, 6)",SimulacaoCenario1Deterministico,36.0,0.842038062440449,0.1464115872672408,0.9884496497076898
367,"(5, 6)",SimulacaoCenario1Deterministico,36.0,0.7246000456976314,0.2531026916911982,0.9777027373888296
368,"(5, 6)",SimulacaoCenario1Deterministico,36.0,0.7599793378803971,0.2265268127806617,0.9865061506610586
369,"(5, 6)",SimulacaoCenario1Deterministico,36.0,0.7373257897309161,0.24738058286842926,0.9847063725993455
370,"(5, 6)",SimulacaoCenario1Deterministico,37.0,0.622385532407137,0.35614029853527146,0.9785258309424084
371,"(5, 6)",SimulacaoCenario1Deterministico,37.0,0.7356793294366124,0.25380112246717257,0.9894804519037851
372,"(5, 6)",SimulacaoCenario1Deterministico,37.0,0.765017552707739,0.21323948185789696,0.9782570345656362
373,"(5, 6)",SimulacaoCenario1Deterministico,37.0,0.7151226509162477,0.28147416475164555,0.9965968156678933
374,"(5, 6)",SimulacaoCenario1Deterministico,37.0,0.6954911150941585,0.29180604182607317,0.9872971569202317
375,"(5, 6)",SimulacaoCenario1Deterministico,37.0,0.6978897555176573,0.2799338572251198,0.9778236127427772
376,"(5, 6)",SimulacaoCenario1Deterministico,37.0,0.773992440549808,0.21283262569967876,0.9868250662494866
377,"(5, 6)",SimulacaoCenario1Deterministico,37.0,0.7071467591204417,0.27753861023946924,0.9846853693599109
378,"(5, 6)",SimulacaoCenario1Deterministico,37.0,0.6150390007750309,0.35767376860601324,0.9727127693810442
379,"(5, 6)",SimulacaoCenario1Deterministico,37.0,0.6511919509780711,0.3344038791710612,0.9855958301491321
380,"(5, 6)",SimulacaoCenario1Deterministico,38.0,0.7684148871925804,0.21617863901932285,0.9845935262119032
381,"(5, 6)",SimulacaoCenario1Deterministico,38.0,0.7719001462699845,0.21718644838861456,0.989086594658599
382,"(5, 6)",SimulacaoCenario1Deterministico,38.0,0.7993651934233555,0.19792000618475208,0.9972851996081077
383,"(5, 6)",SimulacaoCenario1Deterministico,38.0,0.7073919341945026,0.2700920171142113,0.9774839513087139
384,"(5, 6)",SimulacaoCenario1Deterministico,38.0,0.6891226048573631,0.29815209532197107,0.9872747001793343
385,"(5, 6)",SimulacaoCenario1Deterministico,38.0,0.7400858342128236,0.22604031841894556,0.9661261526317693
386,"(5, 6)",SimulacaoCenario1Deterministico,38.0,0.6886159776062389,0.29769014954323575,0.986306127149475
387,"(5, 6)",SimulacaoCenario1Deterministico,38.0,0.7916833975835423,0.18766157657410762,0.97934497415765
388,"(5, 6)",SimulacaoCenario1Deterministico,38.0,0.7204439175320253,0.2635437181762134,0.9839876357082388
389,"(5, 6)",SimulacaoCenario1Deterministico,38.0,0.6915975661340243,0.27981625992705866,0.971413826061083
390,"(5, 6)",SimulacaoCenario1Deterministico,39.0,0.6953785162776601,0.2870674003580959,0.982445916635756
391,"(5, 6)",SimulacaoCenario1Deterministico,39.0,0.7082909410393481,0.28048855351259594,0.988779494551944
392,"(5, 6)",SimulacaoCenario1Deterministico,39.0,0.74114129635083,0.24543382762432808,0.9865751239751581
393,"(5, 6)",SimulacaoCenario1Deterministico,39.0,0.7770011197287644,0.22260272742207848,0.9996038471508428
394,"(5, 6)",SimulacaoCenario1Deterministico,39.0,0.701756154665643,0.2926286604094095,0.9943848150750526
395,"(5, 6)",SimulacaoCenario1Deterministico,39.0,0.7483935308482728,0.23557297442244118,0.9839665052707139
396,"(5, 6)",SimulacaoCenario1Deterministico,39.0,0.6587550453272212,0.328538816204731,0.9872938615319522
397,"(5, 6)",SimulacaoCenario1Deterministico,39.0,0.6816356612290076,0.2804966985667462,0.9621323597957538
398,"(5, 6)",SimulacaoCenario1Deterministico,39.0,0.7718464494679813,0.21398791876476106,0.9858343682327424
399,"(5, 6)",SimulacaoCenario1Deterministico,39.0,0.7164090210835392,0.25993094869787886,0.9763399697814181
400,"(5, 6)",SimulacaoCenario1Deterministico,40.0,0.6746022966104815,0.30705836825970234,0.9816606648701839
401,"(5, 6)",SimulacaoCenario1Deterministico,40.0,0.6892463072265681,0.3009042484989321,0.9901505557255003
402,"(5, 6)",SimulacaoCenario1Deterministico,40.0,0.7032455900942698,0.29164234440405373,0.9948879344983236
403,"(5, 6)",SimulacaoCenario1Deterministico,40.0,0.6670237919574438,0.2971835141894056,0.9642073061468494
404,"(5, 6)",SimulacaoCenario1Deterministico,40.0,0.7309566095815886,0.25814175486394414,0.9890983644455329
405,"(5, 6)",SimulacaoCenario1Deterministico,40.0,0.7301290602851901,0.2650266046478373,0.9951556649330274
406,"(5, 6)",SimulacaoCenario1Deterministico,40.0,0.7101242423437137,0.2732609508219854,0.9833851931656993
407,"(5, 6)",SimulacaoCenario1Deterministico,40.0,0.7245036651219211,0.2624050520287427,0.9869087171506636
408,"(5, 6)",SimulacaoCenario1Deterministico,40.0,0.774668610559708,0.22051955454812497,0.9951881651078329
409,"(5, 6)",SimulacaoCenario1Deterministico,40.0,0.6506240990294865,0.3207084224181142,0.9713325214476005
410,"(5, 6)",SimulacaoCenario1Deterministico,41.0,0.6955727885395405,0.2924450508177005,0.9880178393572411
411,"(5, 6)",SimulacaoCenario1Deterministico,41.0,0.6385813761122597,0.33979348402159454,0.9783748601338542
412,"(5, 6)",SimulacaoCenario1Deterministico,41.0,0.7187908887125013,0.2591447499679394,0.9779356386804405
413,"(5, 6)",SimulacaoCenario1Deterministico,41.0,0.7081409093171134,0.27024205332893875,0.9783829626460521
414,"(5, 6)",SimulacaoCenario1Deterministico,41.0,0.6455872093822834,0.29509465552205055,0.9406818649043339
415,"(5, 6)",SimulacaoCenario1Deterministico,41.0,0.712145011614731,0.24381757692075215,0.9559625885354831
416,"(5, 6)",SimulacaoCenario1Deterministico,41.0,0.6773505232338287,0.2944909641750064,0.971841487408835
417,"(5, 6)",SimulacaoCenario1Deterministico,41.0,0.7486237321827769,0.2402386092250497,0.9888623414078266
